time_allocation,time_retrieve,time_total,n,rows_per_block,threads_per_line, max_iter
0.175214,3.7889e-05,1.05444,10000,8,128,500
0.175127,3.7905e-05,1.01328,10000,1,256,500
0.175269,3.6796e-05,1.01654,10000,2,256,500
0.175366,3.9217e-05,1.03928,10000,4,256,500
0.175189,3.7203e-05,1.00518,10000,1,512,500
0.175215,3.7136e-05,1.01448,10000,2,512,500
0.175001,3.8931e-05,1.01073,10000,1,1024,500
0.175543,3.976e-05,3.6699,10000,1,1,500
0.175343,3.8431e-05,2.38256,10000,2,1,500
0.175367,3.8394e-05,1.89722,10000,4,1,500
0.175188,3.7502e-05,1.80622,10000,8,1,500
0.175171,3.8713e-05,1.80292,10000,16,1,500
0.175111,3.7792e-05,1.82668,10000,32,1,500
0.175164,3.742e-05,1.82603,10000,64,1,500
0.175425,3.7626e-05,1.82782,10000,128,1,500
0.175377,3.8469e-05,2.25331,10000,256,1,500
0.175162,3.8069e-05,3.34681,10000,512,1,500
0.175507,3.8053e-05,5.03943,10000,1024,1,500
0.17531,3.8801e-05,3.20841,10000,1,2,500
0.175135,3.7783e-05,2.23124,10000,2,2,500
0.175417,3.867e-05,1.91138,10000,4,2,500
0.175175,3.7442e-05,1.83865,10000,8,2,500
0.17535,3.7956e-05,1.85409,10000,16,2,500
0.175121,3.7299e-05,1.84815,10000,32,2,500
0.175165,3.7155e-05,1.84275,10000,64,2,500
0.174907,3.852e-05,1.8443,10000,128,2,500
0.175081,3.8335e-05,2.01417,10000,256,2,500
0.175474,3.7831e-05,3.02504,10000,512,2,500
0.175036,3.7948e-05,2.9403,10000,1,4,500
0.175186,3.8929e-05,2.1423,10000,2,4,500
0.175225,3.8148e-05,1.88719,10000,4,4,500
0.175174,3.8196e-05,1.81981,10000,8,4,500
0.175205,3.7263e-05,1.83287,10000,16,4,500
0.175445,3.8273e-05,1.83896,10000,32,4,500
0.175295,3.6912e-05,1.84189,10000,64,4,500
0.175125,3.7951e-05,1.84246,10000,128,4,500
0.175128,3.8208e-05,2.45708,10000,256,4,500
0.17496,3.7765e-05,2.20823,10000,1,8,500
0.17547,3.8116e-05,1.91523,10000,2,8,500
0.174966,3.8982e-05,1.76752,10000,4,8,500
0.174835,4.5567e-05,1.76408,10000,8,8,500
0.175277,4.6251e-05,1.98456,10000,16,8,500
0.175744,3.7762e-05,1.77188,10000,32,8,500
0.175251,3.7426e-05,1.76493,10000,64,8,500
0.175062,3.702e-05,1.76582,10000,128,8,500
0.1751,3.7355e-05,1.37412,10000,1,16,500
0.175032,3.8261e-05,1.22362,10000,2,16,500
0.175214,3.7295e-05,1.28968,10000,4,16,500
0.175162,3.8448e-05,1.20753,10000,8,16,500
0.175191,3.7288e-05,1.60639,10000,16,16,500
0.175627,3.8628e-05,2.70409,10000,32,16,500
0.175155,3.7178e-05,2.32547,10000,64,16,500
0.174976,3.8239e-05,1.10866,10000,1,32,500
0.175171,3.8305e-05,1.07285,10000,2,32,500
0.175155,3.9152e-05,1.07482,10000,4,32,500
0.174971,3.7073e-05,1.07487,10000,8,32,500
0.175149,3.8532e-05,1.13441,10000,16,32,500
0.175291,3.7919e-05,1.39848,10000,32,32,500
0.175539,3.7849e-05,1.04443,10000,1,64,500
0.175226,3.837e-05,1.0347,10000,2,64,500
0.175274,3.8531e-05,1.04123,10000,4,64,500
0.175067,3.7768e-05,1.0427,10000,8,64,500
0.175083,3.7437e-05,1.12569,10000,16,64,500
0.175044,3.7704e-05,1.02689,10000,1,128,500
0.175216,3.7994e-05,1.02472,10000,2,128,500
0.175512,3.7539e-05,1.03869,10000,4,128,500
0.175159,3.7654e-05,1.04763,10000,8,128,500
0.175192,3.8408e-05,1.0158,10000,1,256,500
0.175193,3.7267e-05,1.0179,10000,2,256,500
0.175062,3.8024e-05,1.03964,10000,4,256,500
0.175299,3.7147e-05,1.00881,10000,1,512,500
0.17494,3.7418e-05,1.01572,10000,2,512,500
0.175046,3.7634e-05,1.0132,10000,1,1024,500
0.175194,3.9263e-05,3.67044,10000,1,1,500
0.175197,3.883e-05,2.37759,10000,2,1,500
0.175373,3.7872e-05,1.90218,10000,4,1,500
0.175086,3.7128e-05,1.8054,10000,8,1,500
0.175239,3.8383e-05,1.80813,10000,16,1,500
0.175053,3.8941e-05,1.83638,10000,32,1,500
0.175239,3.7047e-05,1.82739,10000,64,1,500
0.175385,3.7119e-05,1.82479,10000,128,1,500
0.175374,3.7948e-05,2.25347,10000,256,1,500
0.175448,3.8224e-05,3.34369,10000,512,1,500
0.175031,3.9031e-05,5.03939,10000,1024,1,500
0.175193,3.9019e-05,3.20665,10000,1,2,500
0.175249,3.8159e-05,2.23507,10000,2,2,500
0.175132,3.8374e-05,1.91195,10000,4,2,500
0.175015,3.8252e-05,1.84201,10000,8,2,500
0.175369,3.7096e-05,1.85606,10000,16,2,500
0.175139,3.8378e-05,1.84573,10000,32,2,500
0.174886,3.8186e-05,1.84605,10000,64,2,500
0.175585,3.8252e-05,1.84089,10000,128,2,500
0.17519,3.807e-05,2.01543,10000,256,2,500
0.175241,3.7852e-05,3.02431,10000,512,2,500
0.175401,3.779e-05,2.9416,10000,1,4,500
0.175394,3.6328e-05,2.14006,10000,2,4,500
0.175344,3.7728e-05,1.88807,10000,4,4,500
0.175259,3.7086e-05,1.82192,10000,8,4,500
0.175285,3.7682e-05,1.83281,10000,16,4,500
0.175396,3.7422e-05,1.83586,10000,32,4,500
0.17508,3.7884e-05,1.83777,10000,64,4,500
0.17519,3.7915e-05,1.83888,10000,128,4,500
0.175296,3.8056e-05,2.46391,10000,256,4,500
0.175215,3.7942e-05,2.20945,10000,1,8,500
0.175344,3.8379e-05,1.91689,10000,2,8,500
0.175175,3.8332e-05,1.77308,10000,4,8,500
0.175337,3.889e-05,1.76589,10000,8,8,500
0.175564,3.7423e-05,1.9843,10000,16,8,500
0.175226,3.7632e-05,1.77265,10000,32,8,500
0.175315,3.6981e-05,1.76402,10000,64,8,500
0.175119,3.7512e-05,1.76605,10000,128,8,500
0.175044,3.8061e-05,1.37386,10000,1,16,500
0.174999,3.7328e-05,1.21964,10000,2,16,500
0.175359,3.8346e-05,1.29059,10000,4,16,500
0.174888,3.7685e-05,1.20792,10000,8,16,500
0.17526,3.7909e-05,1.60424,10000,16,16,500
0.175154,3.7427e-05,2.69964,10000,32,16,500
0.175177,3.9332e-05,2.28478,10000,64,16,500
0.175589,3.7877e-05,1.10448,10000,1,32,500
0.175235,3.7571e-05,1.07623,10000,2,32,500
0.175536,3.7838e-05,1.09054,10000,4,32,500
0.175293,3.8777e-05,1.07778,10000,8,32,500
0.175321,3.8736e-05,1.13066,10000,16,32,500
0.17499,3.8014e-05,1.39829,10000,32,32,500
0.17516,3.8031e-05,1.03948,10000,1,64,500
0.175119,3.8812e-05,1.03478,10000,2,64,500
0.175244,3.879e-05,1.04214,10000,4,64,500
0.17535,3.7062e-05,1.04834,10000,8,64,500
0.17532,3.8319e-05,1.12632,10000,16,64,500
0.175478,3.7743e-05,1.02457,10000,1,128,500
0.175239,3.8986e-05,1.02604,10000,2,128,500
0.175139,3.9395e-05,1.03547,10000,4,128,500
0.175179,3.8486e-05,1.05134,10000,8,128,500
0.175442,3.8572e-05,1.016,10000,1,256,500
0.175027,3.8031e-05,1.01777,10000,2,256,500
0.175112,3.7712e-05,1.03608,10000,4,256,500
0.175082,3.7389e-05,1.01086,10000,1,512,500
0.175206,3.7792e-05,1.01456,10000,2,512,500
0.176892,3.6115e-05,1.01066,10000,1,1024,500
0.17526,3.8593e-05,3.66817,10000,1,1,500
0.175321,3.77e-05,2.38396,10000,2,1,500
0.174959,3.7457e-05,1.89794,10000,4,1,500
0.175282,3.7434e-05,1.80886,10000,8,1,500
0.175263,3.9148e-05,1.8077,10000,16,1,500
0.175196,3.7749e-05,1.82932,10000,32,1,500
0.1755,3.9091e-05,1.8268,10000,64,1,500
0.175316,3.7789e-05,1.82522,10000,128,1,500
0.17532,3.8379e-05,2.24819,10000,256,1,500
0.175188,3.731e-05,3.34299,10000,512,1,500
0.175531,3.8602e-05,5.03732,10000,1024,1,500
0.175205,3.79e-05,3.2043,10000,1,2,500
0.17519,3.8014e-05,2.23151,10000,2,2,500
0.174994,3.7971e-05,1.91365,10000,4,2,500
0.175438,3.9082e-05,1.84672,10000,8,2,500
0.175691,3.727e-05,1.85728,10000,16,2,500
0.175301,3.6721e-05,1.842,10000,32,2,500
0.175338,3.7952e-05,1.84668,10000,64,2,500
0.175014,3.7473e-05,1.84137,10000,128,2,500
0.175508,3.7578e-05,2.0177,10000,256,2,500
0.17504,3.8212e-05,3.02407,10000,512,2,500
0.175356,4.5925e-05,2.94199,10000,1,4,500
0.175529,3.7703e-05,2.14052,10000,2,4,500
0.175069,3.8131e-05,1.88493,10000,4,4,500
0.175565,3.8191e-05,1.81951,10000,8,4,500
0.175348,3.8973e-05,1.83896,10000,16,4,500
0.17506,3.8859e-05,1.83666,10000,32,4,500
0.175415,3.75e-05,1.84305,10000,64,4,500
0.175218,3.833e-05,1.8428,10000,128,4,500
